股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
601319,2024-09-18,6.89288886,6.97357485,6.99662799,6.84678258,60028908.0,361456913.2,2.18,0.1,0.1691,1.5101
601319,2024-09-19,6.97357485,6.98510142,6.99662799,6.85830915,53198952.0,320407187.91,1.98,0.01,0.1499,0.1653
601319,2024-09-20,6.96204828,6.97357485,7.01968113,6.90441543,48100033.0,290230919.05,1.65,-0.01,0.1355,-0.165
601319,2024-09-23,6.96204828,7.05426084,7.06578741,6.90441543,46696964.0,283808143.68,2.31,0.08,0.1315,1.157
601319,2024-09-24,7.12342026,7.29631881,7.31937195,7.05426084,97895000.0,611871470.0,3.76,0.24,0.2758,3.4314
601319,2024-09-25,7.46921736,7.3770048,7.57295649,7.31937195,117646492.0,758463088.96,3.48,0.08,0.3314,1.1058
601319,2024-09-26,7.3770048,7.65364248,7.65364248,7.28479224,108829760.0,706702720.78,5.0,0.28,0.3066,3.75
601319,2024-09-27,7.80348789,7.79196132,7.84959417,7.54990335,82746130.0,554298580.66,3.92,0.14,0.2331,1.8072
601319,2024-09-30,8.04554586,8.57576808,8.57576808,8.01096615,320244866.0,2309389306.42,7.25,0.78,0.9022,10.0592
601319,2024-10-08,9.42873426,9.3365217,9.42873426,8.91003861,369069565.0,2959331704.24,6.05,0.76,1.0397,8.871
601319,2024-10-09,9.08293716,8.40286953,9.08293716,8.40286953,298956174.0,2214632066.75,7.28,-0.93,0.8422,-10.0
601319,2024-10-10,8.36828982,8.39134296,8.7601932,7.93028016,298604656.0,2155916853.41,9.88,-0.01,0.8412,-0.1372
601319,2024-10-11,8.26455069,8.11470528,8.39134296,8.05707243,137500485.0,979472691.61,3.98,-0.28,0.3873,-3.2967
601319,2024-10-14,8.22997098,8.46050238,8.54118837,8.12623185,178024636.0,1291453083.36,5.11,0.35,0.5015,4.2614
601319,2024-10-15,8.4143961,8.17233813,8.50660866,8.16081156,112794200.0,816182312.98,4.09,-0.29,0.3178,-3.406
601319,2024-10-16,8.28760383,8.39134296,8.50660866,8.24149755,124553777.0,907332758.58,3.24,0.22,0.3509,2.6798
601319,2024-10-17,8.50660866,8.24149755,8.54118837,8.24149755,102361929.0,743480413.14,3.57,-0.15,0.2884,-1.7857
601319,2024-10-18,8.19539127,8.43744924,8.57576808,8.11470528,127806010.0,925786237.31,5.59,0.2,0.36,2.3776
601319,2024-10-21,8.42592267,8.39134296,8.49508209,8.33371011,103594760.0,756696406.86,1.91,-0.05,0.2918,-0.5464
601319,2024-10-22,8.37981639,8.42592267,8.56424151,8.2991304,77489612.0,564969674.43,3.16,0.03,0.2183,0.4121
601319,2024-10-23,8.4143961,8.54118837,8.6449275,8.37981639,112234798.0,830321096.28,3.15,0.12,0.3162,1.368
601319,2024-10-24,8.42592267,8.51813523,8.5296618,8.37981639,57194138.0,420213472.8,1.75,-0.02,0.1611,-0.2699
601319,2024-10-25,8.54118837,8.42592267,8.6449275,8.4143961,74415476.0,547532267.44,2.71,-0.09,0.2096,-1.0825
601319,2024-10-28,8.4143961,8.36828982,8.42592267,8.2991304,67639335.0,489859195.79,1.5,-0.06,0.1905,-0.684
601319,2024-10-29,8.39134296,8.33371011,8.46050238,8.32218354,72147064.0,525193934.19,1.65,-0.03,0.2032,-0.4132
601319,2024-10-30,8.43744924,8.1838647,8.5296618,8.12623185,112003424.0,806313288.56,4.84,-0.15,0.3155,-1.7981
601319,2024-10-31,8.17233813,8.1838647,8.31065697,8.12623185,89967300.0,639291823.5,2.25,0.0,0.2534,0.0
601319,2024-11-01,8.21844441,8.26455069,8.33371011,8.14928499,87302285.0,625920071.97,2.25,0.08,0.2459,0.9859
601319,2024-11-04,8.27607726,8.35676325,8.35676325,8.19539127,75357190.0,540962781.74,1.95,0.09,0.2123,1.1158
601319,2024-11-05,8.33371011,8.74866663,8.7601932,8.2991304,144862882.0,1078496825.1,5.52,0.39,0.4081,4.6897
601319,2024-11-06,8.74866663,8.5296618,8.77171977,8.47202895,116488888.0,868192761.99,3.43,-0.22,0.3282,-2.5033
601319,2024-11-07,8.47202895,8.9907246,9.03683088,8.42592267,174610188.0,1324811099.74,7.16,0.46,0.4919,5.4054
601319,2024-11-08,9.02530431,8.7601932,9.02530431,8.73714006,151753073.0,1167458267.97,3.21,-0.23,0.4275,-2.5641
601319,2024-11-11,8.6449275,8.63340093,8.70256035,8.5296618,88684985.0,662431851.76,1.97,-0.13,0.2498,-1.4474
601319,2024-11-12,8.6449275,8.37981639,8.71408692,8.32218354,106810081.0,787996273.31,4.54,-0.25,0.3009,-2.9372
601319,2024-11-13,8.32218354,8.49508209,8.55271494,8.2991304,76214658.0,559132735.29,3.03,0.12,0.2147,1.3755
601319,2024-11-14,8.48355552,8.51813523,8.70256035,8.44897581,97086119.0,724592257.11,2.99,0.02,0.2735,0.2714
601319,2024-11-15,8.51813523,8.32218354,8.57576808,8.32218354,72865643.0,534812799.78,2.98,-0.2,0.2053,-2.3004
601319,2024-11-18,8.40286953,8.49508209,8.70256035,8.35676325,110774136.0,821338060.02,4.16,0.17,0.3121,2.0776
601319,2024-11-19,8.50660866,8.50660866,8.55271494,8.36828982,73639354.0,539164913.22,2.17,0.01,0.2074,0.1357
601319,2024-11-20,8.47202895,8.43744924,8.49508209,8.39134296,55332802.0,404340094.74,1.22,-0.07,0.1559,-0.813
601319,2024-11-21,8.42592267,8.43744924,8.44897581,8.36828982,43777005.0,318993501.45,0.96,0.0,0.1233,0.0
601319,2024-11-22,8.4143961,8.08012557,8.46050238,8.08012557,92767976.0,663528669.52,4.51,-0.36,0.2613,-4.235
601319,2024-11-25,8.12623185,8.068599,8.14928499,7.98791301,57586117.0,403422339.21,2.0,-0.01,0.1622,-0.1427
601319,2024-11-26,8.068599,8.19539127,8.22997098,8.02249272,56423670.0,398541942.85,2.57,0.13,0.1589,1.5714
601319,2024-11-27,8.1838647,8.35676325,8.36828982,8.13775842,58196517.0,417837784.35,2.81,0.16,0.1639,1.9691
601319,2024-11-28,8.35676325,8.26455069,8.39134296,8.24149755,35128310.0,252796716.62,1.79,-0.09,0.099,-1.1034
601319,2024-11-29,8.2991304,8.34523668,8.48355552,8.26455069,62643458.0,455688126.54,2.65,0.08,0.1765,0.9763
601319,2024-12-02,8.35676325,8.36828982,8.40286953,8.2991304,46562185.0,337274541.0,1.24,0.02,0.1312,0.2762
601319,2024-12-03,8.36828982,8.47202895,8.48355552,8.33371011,51991980.0,379435563.0,1.79,0.1,0.1465,1.2397
601319,2024-12-04,8.44897581,8.43744924,8.49508209,8.37981639,39989992.0,292855628.45,1.36,-0.03,0.1127,-0.4082
601319,2024-12-05,8.4143961,8.36828982,8.46050238,8.35676325,36695312.0,267220556.61,1.23,-0.07,0.1034,-0.8197
601319,2024-12-06,8.39134296,8.59882122,8.7601932,8.36828982,101658886.0,758651597.52,4.68,0.23,0.2864,2.7548
601319,2024-12-09,8.59882122,8.66798064,8.74866663,8.55271494,79311087.0,595766946.77,2.28,0.07,0.2234,0.8043
601319,2024-12-10,8.97919803,8.69103378,9.09446373,8.65645407,123334944.0,943365334.05,5.05,0.02,0.3474,0.266
601319,2024-12-11,8.59882122,8.58729465,8.72561349,8.5296618,64862344.0,483836728.24,2.25,-0.1,0.1827,-1.1936
601319,2024-12-12,8.58729465,8.85240576,8.93309175,8.55271494,111160615.0,846231677.05,4.43,0.27,0.3131,3.0872
601319,2024-12-13,8.7601932,8.61034779,8.82935262,8.57576808,77816877.0,586607842.28,2.86,-0.24,0.2192,-2.7344
601319,2024-12-16,8.55271494,8.57576808,8.67950721,8.51813523,47540526.0,354444073.12,1.87,-0.03,0.1339,-0.4016
601319,2024-12-17,8.55271494,8.58729465,8.6449275,8.54118837,50674448.0,377715662.49,1.21,0.01,0.1428,0.1344
601319,2024-12-18,8.61034779,8.55271494,8.78324634,8.54118837,55377287.0,414722899.08,2.82,-0.03,0.156,-0.4027
601319,2024-12-19,8.50660866,8.50660866,8.57576808,8.44897581,43467487.0,320995916.85,1.48,-0.05,0.1225,-0.5391
601319,2024-12-20,8.5296618,8.43744924,8.54118837,8.39134296,44519610.0,326338758.61,1.76,-0.07,0.1254,-0.813
601319,2024-12-23,8.44897581,8.5296618,8.61034779,8.42592267,61912773.0,458948786.93,2.19,0.09,0.1744,1.0929
601319,2024-12-24,8.5296618,8.71408692,8.73714006,8.50660866,75152322.0,565577169.64,2.7,0.18,0.2117,2.1622
601319,2024-12-25,8.71408692,8.85240576,8.89851204,8.69103378,71801100.0,549328045.0,2.38,0.14,0.2023,1.5873
601319,2024-12-26,8.80629948,8.81782605,8.84087919,8.72561349,44074954.0,336390115.94,1.3,-0.03,0.1242,-0.3906
601319,2024-12-27,8.81782605,8.84087919,8.91003861,8.66798064,63553752.0,485231003.44,2.75,0.02,0.179,0.2614
601319,2024-12-30,8.78324634,9.00225117,9.02530431,8.78324634,85346266.0,662630598.42,2.74,0.16,0.2404,1.8253
601319,2024-12-31,8.9907246,8.78324634,9.1059903,8.78324634,90797748.0,706620244.49,3.59,-0.22,0.2558,-2.4328
601319,2025-01-02,8.81782605,8.2991304,8.85240576,8.22997098,98752763.0,727180132.67,7.09,-0.48,0.2782,-5.5118
601319,2025-01-03,8.25302412,8.02249272,8.31065697,8.01096615,94945825.0,668976033.98,3.61,-0.28,0.2675,-3.3333
601319,2025-01-06,8.05707243,8.03401929,8.09165214,7.87264731,74574450.0,517116549.5,2.73,0.01,0.2101,0.1437
601319,2025-01-07,8.03401929,8.02249272,8.05707243,7.93028016,48574878.0,336665581.74,1.58,-0.01,0.1368,-0.1435
601319,2025-01-08,7.99943958,8.05707243,8.11470528,7.89570045,59780800.0,415383408.0,2.73,0.03,0.1684,0.431
601319,2025-01-09,8.01096615,7.91875359,8.02249272,7.89570045,50712100.0,349543236.0,1.57,-0.14,0.1429,-1.7167
601319,2025-01-10,7.93037784,7.81409664,7.9652622,7.75595604,49983980.0,337408597.45,2.64,-0.1,0.1408,-1.3216
601319,2025-01-13,7.74432792,7.7326998,7.83735288,7.60479048,84699350.0,560686814.75,2.98,-0.08,0.2386,-1.0417
601319,2025-01-14,7.74432792,7.97689032,7.97689032,7.72107168,63980629.0,432363577.14,3.31,0.24,0.1802,3.1579
601319,2025-01-15,7.93037784,7.83735288,7.9652622,7.81409664,47599054.0,322129994.42,1.9,-0.14,0.1341,-1.7493
601319,2025-01-16,7.86060912,7.94200596,7.97689032,7.86060912,50371361.0,343163605.42,1.48,0.1,0.1419,1.3353
601319,2025-01-17,7.94200596,7.95363408,8.12805588,7.87223724,64068799.0,441581732.93,3.22,0.01,0.1805,0.1464
601319,2025-01-20,8.0234028,7.98851844,8.09317152,7.9652622,41774905.0,287999095.3,1.61,0.03,0.1177,0.4386
601319,2025-01-21,8.06991528,7.98851844,8.0815434,7.9652622,35967392.0,247983671.89,1.46,0.0,0.1013,0.0
601319,2025-01-22,7.95363408,7.87223724,7.98851844,7.82572476,41783675.0,283123373.93,2.04,-0.12,0.1177,-1.4556
601319,2025-01-23,8.12805588,8.22108084,8.34899016,8.03503092,135031081.0,955699580.42,3.99,0.35,0.3804,4.4313
601319,2025-01-24,8.18619648,8.32573392,8.32573392,8.15131212,77041503.0,547009710.52,2.12,0.1,0.217,1.273
601319,2025-01-27,8.36061828,8.32573392,8.430387,8.30247768,59284415.0,425546709.0,1.54,0.0,0.167,0.0
601319,2025-02-05,8.34899016,8.03503092,8.36061828,8.01177468,90382293.0,631781658.63,4.19,-0.29,0.2546,-3.4916
601319,2025-02-06,8.03503092,8.0815434,8.139684,8.00014656,70504102.0,488647274.16,1.74,0.05,0.1986,0.5789
601319,2025-02-07,8.09317152,8.15131212,8.24433708,7.97689032,85148103.0,594325521.03,3.31,0.07,0.2399,0.8633
601319,2025-02-10,8.139684,8.15131212,8.20945272,8.10479964,54984662.0,385577620.0,1.28,0.0,0.1549,0.0
601319,2025-02-11,8.139684,8.0815434,8.17456836,8.06991528,40839422.0,284809332.68,1.28,-0.07,0.115,-0.8559
601319,2025-02-12,8.06991528,8.09317152,8.10479964,7.98851844,51071900.0,353000280.15,1.44,0.01,0.1439,0.1439
601319,2025-02-13,8.0815434,8.0815434,8.16294024,8.04665904,57053014.0,396961551.3,1.44,-0.01,0.1607,-0.1437
601319,2025-02-14,8.05828716,8.15131212,8.18619648,8.0234028,61420894.0,428155924.28,2.01,0.07,0.173,0.8633
601319,2025-02-17,8.16294024,8.15131212,8.23270896,8.06991528,56261726.0,394216727.08,2.0,0.0,0.1585,0.0
601319,2025-02-18,8.11642776,8.0815434,8.20945272,8.06991528,62892577.0,440123156.84,1.71,-0.07,0.1772,-0.8559
601319,2025-02-19,8.0815434,8.11642776,8.16294024,8.05828716,45062324.0,314456813.84,1.29,0.03,0.1269,0.4317
601319,2025-02-20,8.10479964,7.97689032,8.11642776,7.97689032,57100696.0,393846656.06,1.72,-0.14,0.1609,-1.7192
601319,2025-02-21,8.00014656,8.05828716,8.10479964,7.91874972,62609201.0,431756552.4,2.33,0.08,0.1764,1.0204
601319,2025-02-24,8.0234028,8.11642776,8.18619648,8.01177468,73670153.0,513895802.52,2.16,0.06,0.2075,0.7215
601319,2025-02-25,8.05828716,7.97689032,8.22108084,7.95363408,78925100.0,547667630.45,3.3,-0.14,0.2223,-1.7192
601319,2025-02-26,7.97689032,8.05828716,8.09317152,7.9652622,59777614.0,412050035.66,1.6,0.08,0.1684,1.0204
601319,2025-02-27,8.04665904,8.04665904,8.09317152,7.9652622,51297084.0,353893340.8,1.59,-0.01,0.1445,-0.1443
601319,2025-02-28,8.00014656,7.6745592,8.04665904,7.6745592,93218860.0,629966755.6,4.62,-0.37,0.2626,-4.6243
601319,2025-03-03,7.76758416,7.68618732,7.83735288,7.66293108,76738532.0,512010413.52,2.27,0.01,0.2162,0.1515
601319,2025-03-04,7.6745592,7.66293108,7.7326998,7.62804672,59586200.0,393776883.0,1.36,-0.02,0.1679,-0.3026
601319,2025-03-05,7.6745592,7.76758416,7.77921228,7.62804672,55095537.0,365437555.61,1.97,0.1,0.1552,1.3657
601319,2025-03-06,7.76758416,7.86060912,7.88386536,7.74432792,60464488.0,407040700.76,1.8,0.09,0.1703,1.1976
601319,2025-03-07,7.80246852,7.77921228,7.82572476,7.69781544,53349709.0,356702712.18,1.63,-0.08,0.1503,-1.0355
601319,2025-03-10,7.75595604,7.72107168,7.7908404,7.65130296,51033383.0,337726119.39,1.79,-0.06,0.1438,-0.7474
601319,2025-03-11,7.63967484,7.68618732,7.70944356,7.6164186,41580741.0,273616384.97,1.2,-0.03,0.1171,-0.4518
601319,2025-03-12,7.68618732,7.70944356,7.77921228,7.63967484,47704688.0,316181409.4,1.82,0.02,0.1344,0.3026
601319,2025-03-13,7.68618732,7.7326998,7.80246852,7.68618732,50823737.0,338548761.2,1.51,0.02,0.1432,0.3017
601319,2025-03-14,7.75595604,8.139684,8.20945272,7.75595604,152708596.0,1054591159.47,5.86,0.41,0.4302,5.2632
601319,2025-03-17,8.17456836,8.23270896,8.26759332,8.12805588,102695908.0,725575543.63,1.71,0.09,0.2893,1.1429
601319,2025-03-18,8.30247768,8.26759332,8.32573392,8.1978246,54365095.0,385922386.38,1.55,0.03,0.1532,0.4237
601319,2025-03-19,8.24433708,8.23270896,8.29084956,8.17456836,41172040.0,291057682.55,1.41,-0.03,0.116,-0.4219
601319,2025-03-20,8.22108084,8.0234028,8.24433708,8.01177468,59117963.0,411194100.23,2.82,-0.21,0.1665,-2.5424
601319,2025-03-21,8.04665904,7.98851844,8.15131212,7.95363408,57542710.0,398235190.27,2.46,-0.03,0.1621,-0.4348
601319,2025-03-24,8.00014656,8.06991528,8.10479964,8.00014656,54187300.0,375707271.0,1.31,0.08,0.1526,1.0189
601319,2025-03-25,8.0815434,8.0815434,8.11642776,8.03503092,39859144.0,277059407.8,1.01,0.01,0.1123,0.1441
601319,2025-03-26,8.0815434,8.05828716,8.11642776,8.03503092,36171615.0,250941837.93,1.01,-0.02,0.1019,-0.2878
601319,2025-03-27,8.05828716,8.10479964,8.17456836,8.0234028,39023628.0,272056204.16,1.88,0.05,0.1099,0.5772
601319,2025-03-28,8.12805588,7.94200596,8.15131212,7.89549348,84139656.0,576015240.92,3.16,-0.16,0.237,-2.0086
601319,2025-03-31,7.9071216,7.93037784,8.04665904,7.88386536,64067960.0,438177959.42,2.05,-0.01,0.1805,-0.1464
601319,2025-04-01,7.94200596,8.03503092,8.03503092,7.91874972,52635700.0,361897963.0,1.47,0.1,0.1483,1.3196
601319,2025-04-02,8.06991528,8.12805588,8.15131212,8.04665904,43592900.0,304183214.0,1.3,0.09,0.1228,1.1577
601319,2025-04-03,8.03503092,8.18619648,8.1978246,8.03503092,46998413.0,328908605.9,2.0,0.06,0.1324,0.7153
601319,2025-04-07,7.93037784,7.52339364,8.10479964,7.37222808,121910600.0,803518631.21,8.95,-0.66,0.3434,-8.0966
601319,2025-04-08,7.52339364,7.69781544,7.7326998,7.48850928,100717385.0,659122390.94,3.25,0.17,0.2837,2.3184
601319,2025-04-09,7.62804672,7.62804672,7.70944356,7.53502176,98702102.0,645493050.82,2.27,-0.07,0.2781,-0.9063
601319,2025-04-10,7.7326998,7.7326998,7.77921228,7.63967484,77921003.0,517101641.34,1.83,0.1,0.2195,1.372
601319,2025-04-11,7.7326998,7.62804672,7.7326998,7.56990612,61154684.0,400998592.88,2.11,-0.1,0.1723,-1.3534
601319,2025-04-14,7.74432792,7.89549348,7.98851844,7.69781544,108971027.0,735780376.27,3.81,0.27,0.307,3.5061
601319,2025-04-15,7.95363408,8.0815434,8.0815434,7.848981,81680922.0,562520710.24,2.95,0.19,0.2301,2.3564
601319,2025-04-16,8.0815434,8.22108084,8.22108084,8.00014656,82388297.0,575719814.4,2.73,0.14,0.2321,1.7266
601319,2025-04-17,8.1978246,8.3141058,8.33736204,8.17456836,59308846.0,421932687.06,1.98,0.09,0.1671,1.1315
601319,2025-04-18,8.30247768,8.30247768,8.41875888,8.2559652,53201250.0,381617331.0,1.96,-0.01,0.1499,-0.1399
601319,2025-04-21,8.27922144,8.29084956,8.41875888,8.26759332,43871900.0,314325079.0,1.82,-0.01,0.1236,-0.1401
601319,2025-04-22,8.3141058,8.3141058,8.38387452,8.26759332,47923400.0,343988125.8,1.4,0.02,0.135,0.2805
601319,2025-04-23,8.40713076,8.34899016,8.45364324,8.24433708,44222416.0,317097105.22,2.52,0.03,0.1246,0.4196
601319,2025-04-24,8.32573392,8.47689948,8.55829632,8.30247768,56643429.0,412305899.76,3.06,0.13,0.1596,1.532
601319,2025-04-25,8.4885276,8.3722464,8.51178384,8.3141058,43312204.0,312859575.43,2.33,-0.1,0.122,-1.2346
601319,2025-04-28,8.3141058,8.36061828,8.40713076,8.27922144,41254135.0,296237518.91,1.53,-0.01,0.1162,-0.1389
601319,2025-04-29,8.32573392,8.26759332,8.38387452,8.23270896,39011881.0,277857771.28,1.81,-0.09,0.1099,-1.1127
601319,2025-04-30,8.30247768,8.20945272,8.32573392,8.10479964,53965051.0,380071289.81,2.67,-0.06,0.152,-0.7032
601319,2025-05-06,8.33736204,8.44201512,8.46527136,8.2559652,82682093.0,597283294.32,2.55,0.23,0.2329,2.8329
601319,2025-05-07,8.59318068,8.5466682,8.6629494,8.44201512,67318956.0,492962733.49,2.62,0.1,0.1896,1.2397
601319,2025-05-08,8.50015572,8.55829632,8.69783376,8.430387,65788231.0,486849156.32,3.13,0.01,0.1853,0.1361
601319,2025-05-09,8.58155256,8.6629494,8.72109,8.52341196,55382240.0,412185953.0,2.31,0.1,0.156,1.2228
601319,2025-05-12,8.70946188,8.69783376,8.75597436,8.58155256,67301450.0,502374218.0,2.01,0.03,0.1896,0.4027
601319,2025-05-13,8.72109,8.70946188,8.74434624,8.63969316,41192085.0,307993072.8,1.2,0.01,0.116,0.1337
601319,2025-05-14,8.72109,9.58157088,9.58157088,8.69783376,245938091.0,1969211027.23,10.15,0.87,0.6928,10.0134
601319,2025-05-15,9.48854592,9.62808336,9.89553012,9.44203344,317963062.0,2649032184.98,4.73,0.05,0.8957,0.4854
601319,2025-05-16,9.62808336,9.54668652,9.7676208,9.4187772,145971506.0,1195968006.94,3.62,-0.08,0.4112,-0.8454
601319,2025-05-19,9.54668652,9.55831464,9.74436456,9.44203344,130358823.0,1074162654.28,3.17,0.01,0.3672,0.1218
601319,2025-05-20,9.55831464,9.4769178,9.62808336,9.40714908,106428878.0,868180067.06,2.31,-0.08,0.2998,-0.8516
601319,2025-05-21,9.46528968,9.62808336,9.7676208,9.45366156,110944013.0,920157799.08,3.31,0.15,0.3125,1.5951
601319,2025-05-22,9.593199,9.74436456,9.80250516,9.5350584,103843095.0,865667325.54,2.78,0.12,0.2925,1.2077
601319,2025-05-23,9.7094802,9.58157088,9.81413328,9.5350584,110551124.0,920548122.38,2.86,-0.16,0.3114,-1.6706
601319,2025-05-26,9.56994276,9.593199,9.79087704,9.4769178,105792757.0,876028766.27,3.28,0.01,0.298,0.1214
601319,2025-05-27,9.593199,9.5350584,9.72110832,9.52343028,71183278.0,586861502.82,2.06,-0.06,0.2005,-0.6061
601319,2025-05-28,9.5350584,9.54668652,9.6513396,9.50017404,61955011.0,509769294.95,1.59,0.01,0.1745,0.122
601319,2025-05-29,9.55831464,9.43040532,9.58157088,9.39552096,71364054.0,580493579.1,1.95,-0.12,0.201,-1.218
601319,2025-05-30,9.45366156,9.61645524,9.6513396,9.40714908,93910766.0,770904792.74,2.59,0.19,0.2646,1.9729
601319,2025-06-03,9.54668652,9.67459584,9.77924892,9.46528968,79694901.0,660947350.47,3.26,0.06,0.2245,0.6046
601319,2025-06-04,9.67459584,9.6513396,9.77924892,9.593199,77287817.0,642353685.24,1.92,-0.02,0.2177,-0.2404
601319,2025-06-05,9.67459584,9.74436456,9.90715824,9.593199,81881069.0,685074261.84,3.25,0.09,0.2307,0.9639
601319,2025-06-06,9.7094802,9.63971148,9.80250516,9.56994276,71378894.0,593179078.32,2.39,-0.1,0.2011,-1.074
601319,2025-06-09,9.63971148,9.60482712,9.66296772,9.51180216,61803687.0,508898915.81,1.57,-0.03,0.1741,-0.3619
601319,2025-06-10,9.60482712,9.67459584,9.883902,9.56994276,106522723.0,890710276.12,3.27,0.07,0.3001,0.7264
601319,2025-06-11,9.69785208,9.7676208,9.90715824,9.66296772,92757513.0,778825520.71,2.52,0.09,0.2613,0.9615
601319,2025-06-12,9.73273644,9.86064576,10.04669568,9.66296772,119632694.0,1016387078.28,3.93,0.09,0.337,0.9524
601319,2025-06-13,9.91878636,9.883902,10.0001832,9.81413328,101569880.0,863793601.95,1.89,0.02,0.2861,0.2358
601319,2025-06-16,9.883902,10.12809252,10.19786124,9.83738952,124778324.0,1078968339.01,3.65,0.24,0.3515,2.4706
601319,2025-06-17,10.12809252,10.02343944,10.16297688,9.96529884,83153152.0,718887882.75,1.95,-0.1,0.2342,-1.0333
601319,2025-06-18,10.01181132,9.86064576,10.04669568,9.74436456,77581789.0,657049504.4,3.02,-0.16,0.2186,-1.6241
601319,2025-06-19,9.83738952,9.74436456,9.86064576,9.67459584,55972308.0,469694271.87,1.89,-0.12,0.1577,-1.1792
601319,2025-06-20,9.7676208,9.90715824,9.97692696,9.69785208,81815494.0,694616037.39,2.86,0.16,0.2305,1.6706
601319,2025-06-23,9.8257614,10.04669568,10.1164644,9.77924892,75132639.0,644132388.24,3.4,0.14,0.2117,1.4085
601319,2025-06-24,10.0583238,10.465308,10.66298604,10.03506756,124386513.0,1113812223.61,6.25,0.42,0.3504,4.1667
601319,2025-06-25,10.465308,10.61647356,10.68624228,10.33739868,122531236.0,1110712321.28,3.33,0.15,0.3452,1.4444
601319,2025-06-26,10.55833296,10.465308,10.59321732,10.44205176,80844925.0,729770899.0,1.42,-0.15,0.2277,-1.4239
601319,2025-06-27,10.48856424,10.18623312,10.56996108,10.15134876,120176812.0,1068156006.15,4.0,-0.28,0.3385,-2.6667
601319,2025-06-30,10.174605,10.12809252,10.20948936,10.0001832,77989700.0,677453977.0,2.05,-0.06,0.2197,-0.5708
601319,2025-07-01,10.12809252,10.12809252,10.2327456,10.08158004,70006038.0,611845337.5,1.49,0.0,0.1972,0.0
601319,2025-07-02,10.12809252,10.10483628,10.174605,10.0583238,52382500.0,455208898.0,1.15,-0.02,0.1476,-0.2296
601319,2025-07-03,10.10483628,10.0583238,10.12809252,9.95367072,71163800.0,614143108.0,1.73,-0.05,0.2005,-0.4603
601319,2025-07-04,10.01181132,10.06995192,10.25600184,9.95367072,90201558.0,784524210.22,3.01,0.01,0.2541,0.1156
601319,2025-07-07,10.03506756,10.15134876,10.174605,10.03506756,67741773.0,589587351.99,1.39,0.08,0.1908,0.8083
601319,2025-07-08,10.12809252,10.06995192,10.19786124,10.04669568,89711356.0,778647174.19,1.49,-0.08,0.2527,-0.8018
601319,2025-07-09,10.0583238,9.90715824,10.09320816,9.90715824,98498921.0,844326722.56,1.85,-0.16,0.2775,-1.6166
601319,2025-07-10,9.91878636,9.98855508,10.06995192,9.89553012,93365860.0,803066751.17,1.76,0.08,0.263,0.8216
601319,2025-07-11,10.01181132,9.86064576,10.2327456,9.86064576,165570316.0,1431119145.32,3.73,-0.13,0.4664,-1.2806
601319,2025-07-14,9.75599268,9.9420426,10.0001832,9.72110832,95642502.0,815899989.13,2.83,0.08,0.2694,0.8255
601319,2025-07-15,9.9420426,9.80250516,10.0001832,9.74436456,66957368.0,567670398.62,2.57,-0.14,0.1886,-1.4035
601319,2025-07-16,9.77924892,9.69785208,9.8257614,9.61645524,79886378.0,666164132.54,2.14,-0.1,0.225,-1.0676
601319,2025-07-17,9.68622396,9.72110832,9.80250516,9.68622396,53409660.0,446921864.54,1.2,0.02,0.1505,0.2398
601319,2025-07-18,9.74436456,9.75599268,9.86064576,9.7094802,72695326.0,611733200.84,1.56,0.03,0.2048,0.3589
601319,2025-07-21,9.73273644,9.79087704,9.81413328,9.68622396,65945730.0,552817190.06,1.31,0.03,0.1858,0.3576
601319,2025-07-22,9.77924892,9.74436456,9.89553012,9.62808336,92984056.0,777364354.72,2.73,-0.05,0.2619,-0.4751
601319,2025-07-23,9.74436456,9.77924892,9.93041448,9.72110832,139453012.0,1178973767.46,2.15,0.03,0.3929,0.358
601319,2025-07-24,9.74436456,9.80250516,9.86064576,9.72110832,97145423.0,818329164.51,1.43,0.02,0.2737,0.2378
601319,2025-07-25,9.8257614,9.84901764,9.883902,9.7676208,93313464.0,789095729.16,1.19,0.05,0.2629,0.4745
601319,2025-07-28,9.84901764,10.06995192,10.20948936,9.83738952,152750590.0,1323209937.6,3.78,0.22,0.4303,2.2432
601319,2025-07-29,10.01181132,9.95367072,10.0583238,9.87227388,85188968.0,728257100.22,1.85,-0.12,0.24,-1.1547
601319,2025-07-30,9.90715824,9.96529884,10.02343944,9.84901764,103220332.0,882858970.05,1.75,0.01,0.2908,0.1168
601319,2025-07-31,9.93041448,9.51180216,9.93041448,9.45366156,158477328.0,1312015850.48,4.78,-0.45,0.4464,-4.5508
601319,2025-08-01,9.48854592,9.48854592,9.61645524,9.4769178,75090850.0,615050938.0,1.47,-0.02,0.2115,-0.2445
601319,2025-08-04,9.46528968,9.52343028,9.54668652,9.44203344,44914919.0,367341593.61,1.1,0.03,0.1265,0.3676
601319,2025-08-05,9.5350584,9.7676208,9.7676208,9.51180216,85032844.0,707175244.48,2.69,0.24,0.2395,2.5641
601319,2025-08-06,9.7676208,9.81413328,9.883902,9.74436456,59200323.0,499450407.02,1.43,0.05,0.1668,0.4762
601319,2025-08-07,9.81413328,9.73273644,9.86064576,9.6513396,58366450.0,488443165.0,2.13,-0.08,0.1644,-0.8294
